D:/NEU-dataset\cow\f5a8d370-8747-11e8-88c3-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f5ae2a9e-8747-11e8-b964-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f5b2e58f-8747-11e8-ba81-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f5be302e-8747-11e8-9a01-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f5c50e00-8747-11e8-8e47-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f5c8424f-8747-11e8-908e-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f5cd4b5e-8747-11e8-838e-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f5d16a11-8747-11e8-a3df-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f5df25b0-8747-11e8-9e23-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f5e4a3f0-8747-11e8-bf9c-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f5e89b8f-8747-11e8-af2f-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f5eba8cf-8747-11e8-bfd5-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f5f10000-8747-11e8-b277-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f60153b0-8747-11e8-bc83-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f6083180-8747-11e8-9f75-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f61550e1-8747-11e8-8dc0-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f61e0370-8747-11e8-af13-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f6318b70-8747-11e8-b223-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f68354f0-8747-11e8-bbdf-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f69f4161-8747-11e8-bc59-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f6b11bae-8747-11e8-ad13-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f6b93200-8747-11e8-b8a7-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f6c20b9e-8747-11e8-b640-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f6d3bede-8747-11e8-841d-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f6dbd52e-8747-11e8-8428-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f6f9bd70-8747-11e8-9690-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f6fc0761-8747-11e8-a50b-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f70444c0-8747-11e8-8ffd-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f70bbecf-8747-11e8-9b9a-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f75a5400-8747-11e8-a95c-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f775560f-8747-11e8-963b-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f783fc0f-8747-11e8-9d29-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f78c878f-8747-11e8-973d-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f798e39e-8747-11e8-a3e4-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f7ad7d0f-8747-11e8-a449-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f7b8798f-8747-11e8-8387-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f7be6d00-8747-11e8-af1d-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f7c71f8f-8747-11e8-b7cb-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f7d417de-8747-11e8-827a-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f7dd3f9e-8747-11e8-b9ab-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f7e99bb0-8747-11e8-8f94-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f80f4c21-8747-11e8-a032-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f8153f8f-8747-11e8-b9f5-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f83f0eb0-8747-11e8-a048-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f8535a00-8747-11e8-8628-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f86b4ecf-8747-11e8-9602-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f87560ee-8747-11e8-86d2-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f887d780-8747-11e8-8aca-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f899d8de-8747-11e8-a085-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f8a0688f-8747-11e8-864a-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f8b5c551-8747-11e8-b3d3-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f8bc5500-8747-11e8-9b5b-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f8c0c1d1-8747-11e8-88d5-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f8dbc3de-8747-11e8-8cea-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f8e33df0-8747-11e8-a969-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f8e5aef0-8747-11e8-b0fd-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f8ec8cc0-8747-11e8-aa30-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f8f195cf-8747-11e8-9014-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f8fba7f0-8747-11e8-9c30-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f906cb80-8747-11e8-a22e-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f90c97e1-8747-11e8-ac9c-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f90f7e0f-8747-11e8-88fe-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9187ec0-8747-11e8-b7e7-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f93b971e-8747-11e8-ae10-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f94756f0-8747-11e8-a35d-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9544f40-8747-11e8-a5f2-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f960361e-8747-11e8-93e5-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f96e3fde-8747-11e8-95c3-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f97f56de-8747-11e8-9e8a-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f98f5c70-8747-11e8-8921-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f992b7cf-8747-11e8-9d33-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f99cc9f0-8747-11e8-a3ea-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9a7c670-8747-11e8-997a-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9afdcc0-8747-11e8-a232-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9b42280-8747-11e8-a70b-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9b69380-8747-11e8-9e81-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9c6990f-8747-11e8-a0a0-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9c97f40-8747-11e8-a258-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9cba21e-8747-11e8-9532-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9d08421-8747-11e8-a237-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9d31c30-8747-11e8-aa0f-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9d90fa1-8747-11e8-9c38-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9db5991-8747-11e8-8119-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9de18b0-8747-11e8-ace0-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9e1e940-8747-11e8-ae4b-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9e4814f-8747-11e8-9000-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9e7dcae-8747-11e8-8d3c-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9ebfb61-8747-11e8-ad97-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9ee6c61-8747-11e8-8cbd-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9f4fc11-8747-11e8-bcba-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9f87e80-8747-11e8-bd91-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9fb8bc0-8747-11e8-a810-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\f9fe4ade-8747-11e8-b179-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fa0094d1-8747-11e8-a85c-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fa068840-8747-11e8-957c-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fa09bc8f-8747-11e8-9c8d-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fa146af0-8747-11e8-8809-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fa17511e-8747-11e8-9bec-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fa1e2ef0-8747-11e8-b286-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fa27f2f0-8747-11e8-8327-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fa2d9840-8747-11e8-bd11-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fa325330-8747-11e8-93cd-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fa36e70f-8747-11e8-8277-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fa55929e-8747-11e8-b01d-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fa5a9bb0-8747-11e8-a87b-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fa608f21-8747-11e8-ad3c-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fa67bb0f-8747-11e8-a29b-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fa73f011-8747-11e8-a673-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fa7835cf-8747-11e8-9749-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\faa11a91-8747-11e8-b41b-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\faa9f430-8747-11e8-897c-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fab23191-8747-11e8-9117-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fabb0b30-8747-11e8-84ef-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fac06261-8747-11e8-9df8-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fadc00b0-8747-11e8-b1ae-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fae4b340-8747-11e8-ba80-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\faef88b0-8747-11e8-b6f8-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\faf4439e-8747-11e8-8464-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\faf68d8f-8747-11e8-9f8b-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\faf8d780-8747-11e8-bccd-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fafb6f91-8747-11e8-a112-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb08dd0f-8747-11e8-8cbc-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb0c1161-8747-11e8-9d05-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb0de61e-8747-11e8-83a8-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb11ddc0-8747-11e8-aeab-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb14009e-8747-11e8-9645-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb17d130-8747-11e8-9ae1-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb1a4230-8747-11e8-9129-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb1e12c0-8747-11e8-9159-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb205cb0-8747-11e8-bc50-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb22a6a1-8747-11e8-b8df-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb24f08f-8747-11e8-9b17-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb27618f-8747-11e8-80ae-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb2ba751-8747-11e8-aa22-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb2dca30-8747-11e8-b32f-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb351d2e-8747-11e8-bb4c-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb371900-8747-11e8-8e14-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb3914cf-8747-11e8-9a07-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb3ae98f-8747-11e8-b5ad-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb3da8ae-8747-11e8-a6e3-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb3fcb91-8747-11e8-9c48-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb43c330-8747-11e8-b014-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb4aa100-8747-11e8-8fe4-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb4c75c0-8747-11e8-b8c5-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb4ebfae-8747-11e8-9dee-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb530570-8747-11e8-a16c-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\cow\fb55284f-8747-11e8-a73c-f0761cf615e0.jpg.jpg,cow
D:/NEU-dataset\elk\14080ec6-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\15524b52-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\15722cf6-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\1597222c-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\15d8b926-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\16675384-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\16a624c4-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\170bbdd4-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\17994758-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\17b9dbee-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\17d66386-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\1832a9a2-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\1b073396-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\1b8c85aa-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\1bb2fae6-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\1c4db7ac-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\1c8df754-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\1cd0b404-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\1d9b0f60-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\1decf2bc-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\1e2b57be-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\1e4438d8-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\1ebd5556-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\1f62dcd8-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\1f901e78-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\1fb95a18-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\1ff52e76-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\201e60ac-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2046cf6a-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\207e5fb6-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\21113b92-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\21685422-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\233e670a-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2385e580-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\23d1090c-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\23ebd750-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2406286c-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\244d0ebc-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\24dc188c-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\25169200-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2547fab6-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\25842b30-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\25f43088-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2620456a-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2643de76-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\26cc8c4e-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\26fd7d40-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\274e9a04-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\27c4e254-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\27e0440e-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\281738e2-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2830c9ba-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2907fe9e-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\29e88996-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2a6ea4d6-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2b64bf42-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2b80c052-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2bb76ff8-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2c0b6978-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2c27145c-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2c6dab74-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2c863cfc-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2dae583a-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2e44bae6-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2fc12774-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\2fde919c-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\31ce0f78-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\31f3fb66-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\32d1c70c-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\32f4af10-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3371bb9a-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\33b20ee8-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\33cee6e4-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\34067910-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\34d672b4-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\35940bc6-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\35b6e3a8-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3636a8b8-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\36dc20ea-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\37c6f016-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\38a4c9cc-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\38c42c86-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3929ef30-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\394500f4-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\39c6b176-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3a57cc4c-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3a949168-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3ab26562-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3adb23a8-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3b265d64-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3b8aaa44-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3c03e954-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3c1f6968-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3c4ab26c-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3ca76eda-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3cc546d0-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3d39174a-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3e1070f0-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3e2cd9c0-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3e45f0c2-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3ec5a506-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\3f738a72-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\404c785a-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\408f538c-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\40b3f3cc-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\40fceece-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\412fd500-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\4160840c-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\417fefe0-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\419d4630-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\41e05a06-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\420b9af4-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\4271b3ac-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\4395746c-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\45356d2c-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\4557b468-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\45a8c466-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\45dc6000-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\465f2b5c-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\468843d4-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\47596cb6-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\4818c552-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\4868ff90-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
D:/NEU-dataset\elk\48858e76-8748-11e8-9caa-c8215868a6b4.jpg.jpg,elk
